iform	iclass	record_count	category	extension	isa_set	cpl	mode_16	mode_32	mode_64	vendor_scope	source_revision	source_reference
RCL_GPRv_MEMv_CL_APX_N3	RCL	2	ROTATE	APXEVEX	APX_F_N3	3	false	false	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
RCL_GPRv_MEMv_IMM8_APX_N3	RCL	2	ROTATE	APXEVEX	APX_F_N3	3	false	false	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
RCL_GPRv_MEMv_ONE_APX_N3	RCL	2	ROTATE	APXEVEX	APX_F_N3	3	false	false	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
RCL_GPRv_ONE	RCL	1	ROTATE	BASE	I86	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
RCL_GPRv_ONE_APX	RCL	2	ROTATE	APXEVEX	APX_F	3	false	false	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
RCL_MEMb_CL	RCL	1	ROTATE	BASE	I86	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
RCL_MEMb_IMMb	RCL	1	ROTATE	BASE	I186	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
RCL_MEMb_ONE	RCL	1	ROTATE	BASE	I86	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
RCL_MEMi8_CL_APX	RCL	1	ROTATE	APXEVEX	APX_F	3	false	false	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
RCL_MEMi8_IMM8_APX	RCL	1	ROTATE	APXEVEX	APX_F	3	false	false	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
RCL_MEMi8_ONE_APX	RCL	1	ROTATE	APXEVEX	APX_F	3	false	false	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
RCL_MEMv_CL	RCL	1	ROTATE	BASE	I86	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
RCL_MEMv_CL_APX	RCL	2	ROTATE	APXEVEX	APX_F	3	false	false	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
RCL_MEMv_IMM8_APX	RCL	2	ROTATE	APXEVEX	APX_F	3	false	false	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
RCL_MEMv_IMMb	RCL	1	ROTATE	BASE	I186	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
RCL_MEMv_ONE	RCL	1	ROTATE	BASE	I86	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
RCL_MEMv_ONE_APX	RCL	2	ROTATE	APXEVEX	APX_F	3	false	false	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
RCPPS_XMMps_MEMps	RCPPS	1	SSE	SSE	SSE	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
RCPPS_XMMps_XMMps	RCPPS	1	SSE	SSE	SSE	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
RCPSS_XMMss_MEMss	RCPSS	1	SSE	SSE	SSE	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
RCPSS_XMMss_XMMss	RCPSS	1	SSE	SSE	SSE	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
RCR_GPR8_CL	RCR	1	ROTATE	BASE	I86	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
RCR_GPR8_IMMb	RCR	1	ROTATE	BASE	I186	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
RCR_GPR8_ONE	RCR	1	ROTATE	BASE	I86	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
RCR_GPR8i8_CL_APX	RCR	1	ROTATE	APXEVEX	APX_F	3	false	false	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
RCR_GPR8i8_GPR8i8_CL_APX_N3	RCR	1	ROTATE	APXEVEX	APX_F_N3	3	false	false	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
RCR_GPR8i8_GPR8i8_IMM8_APX_N3	RCR	1	ROTATE	APXEVEX	APX_F_N3	3	false	false	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
RCR_GPR8i8_GPR8i8_ONE_APX_N3	RCR	1	ROTATE	APXEVEX	APX_F_N3	3	false	false	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
RCR_GPR8i8_IMM8_APX	RCR	1	ROTATE	APXEVEX	APX_F	3	false	false	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
RCR_GPR8i8_MEMi8_CL_APX_N3	RCR	1	ROTATE	APXEVEX	APX_F_N3	3	false	false	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
RCR_GPR8i8_MEMi8_IMM8_APX_N3	RCR	1	ROTATE	APXEVEX	APX_F_N3	3	false	false	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
RCR_GPR8i8_MEMi8_ONE_APX_N3	RCR	1	ROTATE	APXEVEX	APX_F_N3	3	false	false	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
RCR_GPR8i8_ONE_APX	RCR	1	ROTATE	APXEVEX	APX_F	3	false	false	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
RCR_GPRv_CL	RCR	1	ROTATE	BASE	I86	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
RCR_GPRv_CL_APX	RCR	2	ROTATE	APXEVEX	APX_F	3	false	false	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
RCR_GPRv_GPRv_CL_APX_N3	RCR	2	ROTATE	APXEVEX	APX_F_N3	3	false	false	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
RCR_GPRv_GPRv_IMM8_APX_N3	RCR	2	ROTATE	APXEVEX	APX_F_N3	3	false	false	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
RCR_GPRv_GPRv_ONE_APX_N3	RCR	2	ROTATE	APXEVEX	APX_F_N3	3	false	false	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
RCR_GPRv_IMM8_APX	RCR	2	ROTATE	APXEVEX	APX_F	3	false	false	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
RCR_GPRv_IMMb	RCR	1	ROTATE	BASE	I186	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
RCR_GPRv_MEMv_CL_APX_N3	RCR	2	ROTATE	APXEVEX	APX_F_N3	3	false	false	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
RCR_GPRv_MEMv_IMM8_APX_N3	RCR	2	ROTATE	APXEVEX	APX_F_N3	3	false	false	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
RCR_GPRv_MEMv_ONE_APX_N3	RCR	2	ROTATE	APXEVEX	APX_F_N3	3	false	false	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
RCR_GPRv_ONE	RCR	1	ROTATE	BASE	I86	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
RCR_GPRv_ONE_APX	RCR	2	ROTATE	APXEVEX	APX_F	3	false	false	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
RCR_MEMb_CL	RCR	1	ROTATE	BASE	I86	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
RCR_MEMb_IMMb	RCR	1	ROTATE	BASE	I186	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
RCR_MEMb_ONE	RCR	1	ROTATE	BASE	I86	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
RCR_MEMi8_CL_APX	RCR	1	ROTATE	APXEVEX	APX_F	3	false	false	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
RCR_MEMi8_IMM8_APX	RCR	1	ROTATE	APXEVEX	APX_F	3	false	false	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
RCR_MEMi8_ONE_APX	RCR	1	ROTATE	APXEVEX	APX_F	3	false	false	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
RCR_MEMv_CL	RCR	1	ROTATE	BASE	I86	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
RCR_MEMv_CL_APX	RCR	2	ROTATE	APXEVEX	APX_F	3	false	false	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
RCR_MEMv_IMM8_APX	RCR	2	ROTATE	APXEVEX	APX_F	3	false	false	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
RCR_MEMv_IMMb	RCR	1	ROTATE	BASE	I186	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
RCR_MEMv_ONE	RCR	1	ROTATE	BASE	I86	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
RCR_MEMv_ONE_APX	RCR	2	ROTATE	APXEVEX	APX_F	3	false	false	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
RDFSBASE_GPRy	RDFSBASE	1	RDWRFSGS	RDWRFSGS	RDWRFSGS	3	false	false	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
RDGSBASE_GPRy	RDGSBASE	1	RDWRFSGS	RDWRFSGS	RDWRFSGS	3	false	false	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
RDMSR	RDMSR	1	SYSTEM	BASE	PENTIUMREAL	0	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
RDMSRLIST	RDMSRLIST	1	MSRLIST	MSRLIST	MSRLIST	0	false	false	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
RDMSR_GPR64u64_IMM32	RDMSR	1	VEX	MSR_IMM	MSR_IMM	0	false	false	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
RDMSR_GPR64u64_IMM32_APX	RDMSR	1	SYSTEM	MSR_IMM	APX_F_MSR_IMM	0	false	false	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
RDPID_GPR32u32	RDPID	1	RDPID	RDPID	RDPID	3	true	true	false	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
RDPID_GPR64u64	RDPID	1	RDPID	RDPID	RDPID	3	false	false	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
RDPKRU	RDPKRU	1	PKU	PKU	PKU	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
RDPMC	RDPMC	1	SYSTEM	BASE	RDPMC	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
RDPRU	RDPRU	1	RDPRU	RDPRU	RDPRU	3	true	true	true	amd-only	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
RDRAND_GPRv	RDRAND	1	RDRAND	RDRAND	RDRAND	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
RDSEED_GPRv	RDSEED	1	RDSEED	RDSEED	RDSEED	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
RDSSPD_GPR32u32	RDSSPD	1	CET	CET	CET	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
RDSSPQ_GPR64u64	RDSSPQ	1	CET	CET	CET	3	false	false	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
RDTSC	RDTSC	1	SYSTEM	BASE	PENTIUMREAL	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
RDTSCP	RDTSCP	1	SYSTEM	RDTSCP	RDTSCP	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
REPE_CMPSB	REPE_CMPSB	1	STRINGOP	BASE	I86	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
REPE_CMPSD	REPE_CMPSD	3	STRINGOP	BASE	I386	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
REPE_CMPSQ	REPE_CMPSQ	1	STRINGOP	LONGMODE	LONGMODE	3	false	false	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
REPE_CMPSW	REPE_CMPSW	3	STRINGOP	BASE	I86	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
REPE_SCASB	REPE_SCASB	1	STRINGOP	BASE	I86	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
REPE_SCASD	REPE_SCASD	3	STRINGOP	BASE	I386	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
REPE_SCASQ	REPE_SCASQ	1	STRINGOP	LONGMODE	LONGMODE	3	false	false	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
REPE_SCASW	REPE_SCASW	3	STRINGOP	BASE	I86	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
REPNE_CMPSB	REPNE_CMPSB	1	STRINGOP	BASE	I86	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
REPNE_CMPSD	REPNE_CMPSD	3	STRINGOP	BASE	I386	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
REPNE_CMPSQ	REPNE_CMPSQ	1	STRINGOP	LONGMODE	LONGMODE	3	false	false	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
REPNE_CMPSW	REPNE_CMPSW	3	STRINGOP	BASE	I86	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
REPNE_SCASB	REPNE_SCASB	1	STRINGOP	BASE	I86	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
REPNE_SCASD	REPNE_SCASD	3	STRINGOP	BASE	I386	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
REPNE_SCASQ	REPNE_SCASQ	1	STRINGOP	LONGMODE	LONGMODE	3	false	false	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
REPNE_SCASW	REPNE_SCASW	3	STRINGOP	BASE	I86	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
REP_INSB	REP_INSB	2	IOSTRINGOP	BASE	I186	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
REP_INSD	REP_INSD	8	IOSTRINGOP	BASE	I386	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
REP_INSW	REP_INSW	6	IOSTRINGOP	BASE	I186	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
REP_LODSB	REP_LODSB	2	STRINGOP	BASE	I86	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
REP_LODSD	REP_LODSD	6	STRINGOP	BASE	I386	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
REP_LODSQ	REP_LODSQ	2	STRINGOP	LONGMODE	LONGMODE	3	false	false	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
REP_LODSW	REP_LODSW	6	STRINGOP	BASE	I86	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
REP_MONTMUL	REP_MONTMUL	2	VIA_PADLOCK	VIA_PADLOCK_MONTMUL	VIA_PADLOCK_MONTMUL	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
REP_MOVSB	REP_MOVSB	2	STRINGOP	BASE	I86	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
REP_MOVSD	REP_MOVSD	6	STRINGOP	BASE	I386	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
REP_MOVSQ	REP_MOVSQ	2	STRINGOP	LONGMODE	LONGMODE	3	false	false	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
REP_MOVSW	REP_MOVSW	6	STRINGOP	BASE	I86	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
REP_OUTSB	REP_OUTSB	2	IOSTRINGOP	BASE	I186	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
REP_OUTSD	REP_OUTSD	8	IOSTRINGOP	BASE	I386	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
REP_OUTSW	REP_OUTSW	6	IOSTRINGOP	BASE	I186	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
REP_STOSB	REP_STOSB	2	STRINGOP	BASE	I86	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
REP_STOSD	REP_STOSD	6	STRINGOP	BASE	I386	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
REP_STOSQ	REP_STOSQ	2	STRINGOP	LONGMODE	LONGMODE	3	false	false	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
REP_STOSW	REP_STOSW	6	STRINGOP	BASE	I86	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
REP_XCRYPTCBC	REP_XCRYPTCBC	1	VIA_PADLOCK	VIA_PADLOCK_AES	VIA_PADLOCK_AES	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
REP_XCRYPTCFB	REP_XCRYPTCFB	1	VIA_PADLOCK	VIA_PADLOCK_AES	VIA_PADLOCK_AES	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
REP_XCRYPTCTR	REP_XCRYPTCTR	1	VIA_PADLOCK	VIA_PADLOCK_AES	VIA_PADLOCK_AES	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
REP_XCRYPTECB	REP_XCRYPTECB	1	VIA_PADLOCK	VIA_PADLOCK_AES	VIA_PADLOCK_AES	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
REP_XCRYPTOFB	REP_XCRYPTOFB	1	VIA_PADLOCK	VIA_PADLOCK_AES	VIA_PADLOCK_AES	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
REP_XSHA1	REP_XSHA1	1	VIA_PADLOCK	VIA_PADLOCK_SHA	VIA_PADLOCK_SHA	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
REP_XSHA256	REP_XSHA256	1	VIA_PADLOCK	VIA_PADLOCK_SHA	VIA_PADLOCK_SHA	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
REP_XSTORE	REP_XSTORE	1	VIA_PADLOCK	VIA_PADLOCK_RNG	VIA_PADLOCK_RNG	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
RET_FAR	RET_FAR	1	RET	BASE	I86	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
RET_FAR_IMMw	RET_FAR	1	RET	BASE	I86	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
RET_NEAR	RET_NEAR	1	RET	BASE	I86	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
RET_NEAR_IMMw	RET_NEAR	1	RET	BASE	I86	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
RMPADJUST_RAX_RCX_RDX	RMPADJUST	1	SYSTEM	SNP	SNP	0	false	false	true	amd-only	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
RMPUPDATE_RAX_RCX	RMPUPDATE	1	SYSTEM	SNP	SNP	0	false	false	true	amd-only	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
ROL_GPR8_CL	ROL	1	ROTATE	BASE	I86	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
ROL_GPR8_IMMb	ROL	1	ROTATE	BASE	I186	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
ROL_GPR8_ONE	ROL	1	ROTATE	BASE	I86	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
ROL_GPR8i8_CL_APX	ROL	1	ROTATE	APXEVEX	APX_F	3	false	false	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
ROL_GPR8i8_CL_APX_N3	ROL	1	ROTATE	APXEVEX	APX_F_N3	3	false	false	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
ROL_GPR8i8_GPR8i8_CL_APX_N3	ROL	2	ROTATE	APXEVEX	APX_F_N3	3	false	false	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
ROL_GPR8i8_GPR8i8_IMM8_APX_N3	ROL	2	ROTATE	APXEVEX	APX_F_N3	3	false	false	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
ROL_GPR8i8_GPR8i8_ONE_APX_N3	ROL	2	ROTATE	APXEVEX	APX_F_N3	3	false	false	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
ROL_GPR8i8_IMM8_APX	ROL	1	ROTATE	APXEVEX	APX_F	3	false	false	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
ROL_GPR8i8_IMM8_APX_N3	ROL	1	ROTATE	APXEVEX	APX_F_N3	3	false	false	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
ROL_GPR8i8_MEMi8_CL_APX_N3	ROL	2	ROTATE	APXEVEX	APX_F_N3	3	false	false	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
ROL_GPR8i8_MEMi8_IMM8_APX_N3	ROL	2	ROTATE	APXEVEX	APX_F_N3	3	false	false	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
ROL_GPR8i8_MEMi8_ONE_APX_N3	ROL	2	ROTATE	APXEVEX	APX_F_N3	3	false	false	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
ROL_GPR8i8_ONE_APX	ROL	1	ROTATE	APXEVEX	APX_F	3	false	false	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
ROL_GPR8i8_ONE_APX_N3	ROL	1	ROTATE	APXEVEX	APX_F_N3	3	false	false	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
ROL_GPRv_CL	ROL	1	ROTATE	BASE	I86	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
ROL_GPRv_CL_APX	ROL	2	ROTATE	APXEVEX	APX_F	3	false	false	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
ROL_GPRv_CL_APX_N3	ROL	2	ROTATE	APXEVEX	APX_F_N3	3	false	false	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
ROL_GPRv_GPRv_CL_APX_N3	ROL	4	ROTATE	APXEVEX	APX_F_N3	3	false	false	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
ROL_GPRv_GPRv_IMM8_APX_N3	ROL	4	ROTATE	APXEVEX	APX_F_N3	3	false	false	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
